route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
G3,S2303-AMD-Weekday-60,3948546-S2303-AMD-Weekday-60,"King/Westford via Saab Ct and Union Station",1,418875,G30245,1,1
G3,S2303-AMD-Weekday-60,3948547-S2303-AMD-Weekday-60,"King/Westford",1,418875,G30246,1,1
G3,S2303-AMD-Weekday-60,3948548-S2303-AMD-Weekday-60,"Springfield Plaza via Union Station",0,418875,G30244,1,1
G3,S2303-AMD-Weekday-60,3948549-S2303-AMD-Weekday-60,"Springfield Plaza via Saab Court",0,418875,G30242,1,1
G3,S2303-AMD-Weekday-60,3948550-S2303-AMD-Weekday-60,"Union Station",1,418875,G30245,1,1
G3,S2303-AMD-Weekday-60,3948551-S2303-AMD-Weekday-60,"King/Westford via Saab Ct and Union Station",1,418875,G30241,1,1
G3,S2303-AMD-Weekday-60,3948552-S2303-AMD-Weekday-60,"King/Westford",1,418875,G30243,1,1
G3,S2303-AMD-Weekday-60,3948553-S2303-AMD-Weekday-60,"Springfield Plaza to Springfield RMV via Union Station",0,418875,G30244,1,1
G3,S2303-AMD-Weekday-60,3948554-S2303-AMD-Weekday-60,"Springfield Plaza via Saab Court to RMV",0,418875,G30242,1,1
921,S2303-AMD-Weekday-60,3948555-S2303-AMD-Weekday-60,"Holyoke Trans Center via I-391 Express",0,418888,9210135,1,1
921,S2303-AMD-Weekday-60,3948556-S2303-AMD-Weekday-60,"Holyoke Trans Center via I-391 Express",0,418888,9210135,1,1
921,S2303-AMD-Weekday-60,3948557-S2303-AMD-Weekday-60,"Holyoke Trans Center via I-391 Express",0,418888,9210135,1,1
921,S2303-AMD-Weekday-60,3948558-S2303-AMD-Weekday-60,"Union Station via I-391 Express",1,418888,9210136,1,1
921,S2303-AMD-Weekday-60,3948559-S2303-AMD-Weekday-60,"Union Station via I-391 Express",1,418888,9210136,1,1
921,S2303-AMD-Weekday-60,3948560-S2303-AMD-Weekday-60,"Union Station via I-391 Express",1,418888,9210136,1,1
921,S2303-AMD-Weekday-60,3948561-S2303-AMD-Weekday-60,"Holyoke Trans Center via I-391 Express",0,418888,9210135,1,1
921,S2303-AMD-Weekday-60,3948562-S2303-AMD-Weekday-60,"Union Station via I-391 Express",1,418888,9210136,1,1
921,S2303-AMD-Weekday-60,3948563-S2303-AMD-Weekday-60,"Holyoke Trans Center via I-391 Express",0,418888,9210135,1,1
921,S2303-AMD-Weekday-60,3948564-S2303-AMD-Weekday-60,"Union Station via I-391 Express",1,418888,9210136,1,1
921,S2303-AMD-Weekday-60,3948565-S2303-AMD-Weekday-60,"Holyoke Trans Center via I-391 Express",0,418888,9210135,1,1
921,S2303-AMD-Weekday-60,3948566-S2303-AMD-Weekday-60,"Union Station via I-391 Express",1,418888,9210136,1,1
921,S2303-AMD-Weekday-60,3948567-S2303-AMD-Weekday-60,"Holyoke Trans Center via I-391 Express",0,418888,9210135,1,1
921,S2303-AMD-Weekday-60,3948568-S2303-AMD-Weekday-60,"Union Station via I-391 Express",1,418888,9210136,1,1
921,S2303-AMD-Weekday-60,3948569-S2303-AMD-Weekday-60,"Holyoke Trans Center via I-391 Express",0,418888,9210135,1,1
921,S2303-AMD-Weekday-60,3948570-S2303-AMD-Weekday-60,"Union Station via I-391 Express",1,418888,9210136,1,1
921,S2303-AMD-Weekday-60,3948571-S2303-AMD-Weekday-60,"Holyoke Trans Center via I-391 Express",0,418888,9210135,1,1
921,S2303-AMD-Weekday-60,3948572-S2303-AMD-Weekday-60,"Union Station via I-391 Express",1,418888,9210136,1,1
921,S2303-AMD-Weekday-60,3948573-S2303-AMD-Weekday-60,"Holyoke Trans Center via I-391 Express",0,418888,9210135,1,1
921,S2303-AMD-Weekday-60,3948574-S2303-AMD-Weekday-60,"Union Station via I-391 Express",1,418888,9210136,1,1
921,S2303-AMD-Weekday-60,3948575-S2303-AMD-Weekday-60,"Holyoke Trans Center via I-391 Express",0,418888,9210135,1,1
921,S2303-AMD-Weekday-60,3948576-S2303-AMD-Weekday-60,"Union Station via I-391 Express",1,418888,9210136,1,1
921,S2303-AMD-Weekday-60,3948577-S2303-AMD-Weekday-60,"Holyoke Trans Center via I-391 Express",0,418888,9210135,1,1
921,S2303-AMD-Weekday-60,3948578-S2303-AMD-Weekday-60,"Union Station via I-391 Express",1,418888,9210136,1,1
921,S2303-AMD-Weekday-60,3948579-S2303-AMD-Weekday-60,"Holyoke Trans Center via I-391 Express",0,418888,9210135,1,1
921,S2303-AMD-Weekday-60,3948580-S2303-AMD-Weekday-60,"Union Station via I-391 Express",1,418888,9210136,1,1
921,S2303-AMD-Weekday-60,3948581-S2303-AMD-Weekday-60,"Holyoke Trans Center via I-391 Express",0,418888,9210135,1,1
921,S2303-AMD-Weekday-60,3948582-S2303-AMD-Weekday-60,"Union Station via I-391 Express",1,418888,9210136,1,1
R29,S2303-AMD-Weekday-60,3948583-S2303-AMD-Weekday-60,"Amherst via Holyoke",0,418949,R290296,1,1
R29,S2303-AMD-Weekday-60,3948584-S2303-AMD-Weekday-60,"Amherst via Holyoke",0,428972,R290296,1,1
R29,S2303-AMD-Weekday-60,3948585-S2303-AMD-Weekday-60,"Amherst via Holyoke",0,428940,R290296,1,1
R29,S2303-AMD-Weekday-60,3948586-S2303-AMD-Weekday-60,"Amherst via Holyoke",0,418889,R290296,1,1
R29,S2303-AMD-Weekday-60,3948587-S2303-AMD-Weekday-60,"Amherst via Holyoke",0,418943,R290296,1,1
R29,S2303-AMD-Weekday-60,3948588-S2303-AMD-Weekday-60,"Amherst via Holyoke",0,428941,R290296,1,1
X92,S2303-AMD-Weekday-60,3948589-S2303-AMD-Weekday-60,"Memorial Industrial Park via Roosevelt",0,418935,X920337,1,1
X92,S2303-AMD-Weekday-60,3948590-S2303-AMD-Weekday-60,"Union Station via South End",1,418890,X920342,1,1
X92,S2303-AMD-Weekday-60,3948591-S2303-AMD-Weekday-60,"Union Station via South End",1,428973,X920343,1,1
X92,S2303-AMD-Weekday-60,3948592-S2303-AMD-Weekday-60,"Union Station via South End",1,428973,X920342,1,1
B17,S2303-AMD-Weekday-60,3948593-S2303-AMD-Weekday-60,"Union Station via Wilbraham Rd",1,418879,B170337,1,1
X92,S2303-AMD-Weekday-60,3948594-S2303-AMD-Weekday-60,"Memorial Industrial Park via Senior Center and Roosevelt",0,418885,X920335,1,1
X92,S2303-AMD-Weekday-60,3948595-S2303-AMD-Weekday-60,"Union Station via South End",1,418890,X920342,1,1
X92,S2303-AMD-Weekday-60,3948596-S2303-AMD-Weekday-60,"Union Station via South End",1,418885,X920342,1,1
X92,S2303-AMD-Weekday-60,3948597-S2303-AMD-Weekday-60,"Memorial Industrial Park via Senior Center and Roosevelt",0,418890,X920335,1,1
X92,S2303-AMD-Weekday-60,3948598-S2303-AMD-Weekday-60,"Union Station via South End",1,418885,X920342,1,1
X92,S2303-AMD-Weekday-60,3948599-S2303-AMD-Weekday-60,"Union Station via South End",1,418890,X920342,1,1
X92,S2303-AMD-Weekday-60,3948600-S2303-AMD-Weekday-60,"Union Station via South End",1,418890,X920342,1,1
X92,S2303-AMD-Weekday-60,3948601-S2303-AMD-Weekday-60,"Memorial Industrial Park via Senior Center and Roosevelt",0,418890,X920335,1,1
X92,S2303-AMD-Weekday-60,3948602-S2303-AMD-Weekday-60,"Memorial Industrial Park via Senior Center and Roosevelt",0,418885,X920335,1,1
X92,S2303-AMD-Weekday-60,3948603-S2303-AMD-Weekday-60,"Union Station via South End",1,418885,X920342,1,1
X92,S2303-AMD-Weekday-60,3948604-S2303-AMD-Weekday-60,"Memorial Industrial Park via Senior Center and Roosevelt",0,418885,X920335,1,1
X92,S2303-AMD-Weekday-60,3948605-S2303-AMD-Weekday-60,"Memorial Industrial Park via Senior Center and Roosevelt",0,428973,X920335,1,1
B17,S2303-AMD-Weekday-60,3948606-S2303-AMD-Weekday-60,"Union Station via Wilbraham Rd",1,418879,B170335,1,1
B17,S2303-AMD-Weekday-60,3948607-S2303-AMD-Weekday-60,"Union Station via Wilbraham Rd",1,428983,B170335,1,1
B17,S2303-AMD-Weekday-60,3948608-S2303-AMD-Weekday-60,"Union Station via Wilbraham Rd",1,418879,B170335,1,1
B17,S2303-AMD-Weekday-60,3948609-S2303-AMD-Weekday-60,"Eastfield Mall via Worthington St / Wilbraham Rd",0,428983,B170336,1,1
B17,S2303-AMD-Weekday-60,3948610-S2303-AMD-Weekday-60,"Union Station via Wilbraham Rd",1,428983,B170335,1,1
B17,S2303-AMD-Weekday-60,3948611-S2303-AMD-Weekday-60,"Eastfield Mall via Worthington St / Wilbraham Rd",0,428983,B170336,1,1
B17,S2303-AMD-Weekday-60,3948612-S2303-AMD-Weekday-60,"Eastfield Mall via Worthington St / Wilbraham Rd",0,418879,B170336,1,1
B17,S2303-AMD-Weekday-60,3948613-S2303-AMD-Weekday-60,"Union Station via Wilbraham Rd",1,428983,B170335,1,1
B17,S2303-AMD-Weekday-60,3948614-S2303-AMD-Weekday-60,"Union Station via Wilbraham Rd",1,418879,B170335,1,1
B17,S2303-AMD-Weekday-60,3948615-S2303-AMD-Weekday-60,"Union Station via Wilbraham Rd",1,418879,B170335,1,1
B17,S2303-AMD-Weekday-60,3948616-S2303-AMD-Weekday-60,"Eastfield Mall via Worthington St / Wilbraham Rd",0,428983,B170336,1,1
B17,S2303-AMD-Weekday-60,3948617-S2303-AMD-Weekday-60,"Eastfield Mall via Worthington St / Wilbraham Rd",0,418879,B170336,1,1
B17,S2303-AMD-Weekday-60,3948618-S2303-AMD-Weekday-60,"Eastfield Mall via Worthington St / Wilbraham Rd",0,418879,B170336,1,1
B17,S2303-AMD-Weekday-60,3948619-S2303-AMD-Weekday-60,"Union Station via Wilbraham Rd",1,428983,B170335,1,1
B17,S2303-AMD-Weekday-60,3948620-S2303-AMD-Weekday-60,"Eastfield Mall via Worthington St / Wilbraham Rd",0,428983,B170336,1,1
B17,S2303-AMD-Weekday-60,3948621-S2303-AMD-Weekday-60,"Union Station via Wilbraham Rd",1,428983,B170335,1,1
B17,S2303-AMD-Weekday-60,3948622-S2303-AMD-Weekday-60,"Union Station via Wilbraham Rd",1,418879,B170335,1,1
B17,S2303-AMD-Weekday-60,3948623-S2303-AMD-Weekday-60,"Eastfield Mall via Worthington St / Wilbraham Rd",0,428983,B170336,1,1
B17,S2303-AMD-Weekday-60,3948624-S2303-AMD-Weekday-60,"Eastfield Mall via Worthington St / Wilbraham Rd",0,418879,B170336,1,1
B17,S2303-AMD-Weekday-60,3948625-S2303-AMD-Weekday-60,"Union Station via Wilbraham Rd",1,418879,B170335,1,1
B17,S2303-AMD-Weekday-60,3948626-S2303-AMD-Weekday-60,"Eastfield Mall via Worthington St / Wilbraham Rd",0,428983,B170336,1,1
B17,S2303-AMD-Weekday-60,3948627-S2303-AMD-Weekday-60,"Eastfield Mall via Worthington St / Wilbraham Rd",0,418879,B170336,1,1
B17,S2303-AMD-Weekday-60,3948628-S2303-AMD-Weekday-60,"Union Station via Wilbraham Rd",1,428983,B170335,1,1
B17,S2303-AMD-Weekday-60,3948629-S2303-AMD-Weekday-60,"Union Station via Wilbraham Rd",1,428983,B170335,1,1
B17,S2303-AMD-Weekday-60,3948630-S2303-AMD-Weekday-60,"16 Acres via Wilbraham Rd / Worthington St",0,418879,B170338,1,1
B17,S2303-AMD-Weekday-60,3948631-S2303-AMD-Weekday-60,"Eastfield Mall via Worthington St / Wilbraham Rd",0,418879,B170336,1,1
B17,S2303-AMD-Weekday-60,3948632-S2303-AMD-Weekday-60,"Union Station via Wilbraham Rd",1,428983,B170335,1,1
B17,S2303-AMD-Weekday-60,3948633-S2303-AMD-Weekday-60,"Eastfield Mall via Worthington St / Wilbraham Rd",0,428983,B170336,1,1
B17,S2303-AMD-Weekday-60,3948634-S2303-AMD-Weekday-60,"Union Station via Wilbraham Rd",1,418879,B170335,1,1
B17,S2303-AMD-Weekday-60,3948635-S2303-AMD-Weekday-60,"Eastfield Mall via Worthington St / Wilbraham Rd",0,418879,B170336,1,1
B17,S2303-AMD-Weekday-60,3948636-S2303-AMD-Weekday-60,"Eastfield Mall via Worthington St / Wilbraham Rd",0,418879,B170336,1,1
B17,S2303-AMD-Weekday-60,3948637-S2303-AMD-Weekday-60,"Union Station via Wilbraham Rd",1,418879,B170335,1,1
B17,S2303-AMD-Weekday-60,3948638-S2303-AMD-Weekday-60,"Eastfield Mall via Worthington St / Wilbraham Rd",0,428983,B170336,1,1
X92,S2303-AMD-Weekday-60,3948639-S2303-AMD-Weekday-60,"Memorial Industrial Park via Senior Center and Roosevelt",0,428973,X920335,1,1
X92,S2303-AMD-Weekday-60,3948640-S2303-AMD-Weekday-60,"Memorial Industrial Park via Senior Center and Roosevelt",0,418890,X920335,1,1
X92,S2303-AMD-Weekday-60,3948641-S2303-AMD-Weekday-60,"Union Station via South End",1,418890,X920343,1,1
X92,S2303-AMD-Weekday-60,3948642-S2303-AMD-Weekday-60,"Memorial Industrial Park via Senior Center and Roosevelt",0,418890,X920335,1,1
X92,S2303-AMD-Weekday-60,3948643-S2303-AMD-Weekday-60,"Union Station via South End",1,418890,X920342,1,1
X92,S2303-AMD-Weekday-60,3948644-S2303-AMD-Weekday-60,"Memorial Industrial Park via Senior Center and Roosevelt",0,418890,X920335,1,1
X92,S2303-AMD-Weekday-60,3948645-S2303-AMD-Weekday-60,"Union Station via South End",1,418885,X920342,1,1
X92,S2303-AMD-Weekday-60,3948646-S2303-AMD-Weekday-60,"Union Station via South End",1,418885,X920342,1,1
X92,S2303-AMD-Weekday-60,3948647-S2303-AMD-Weekday-60,"Memorial Industrial Park via Roosevelt",0,418885,X920337,1,1
X92,S2303-AMD-Weekday-60,3948648-S2303-AMD-Weekday-60,"Memorial Industrial Park via Senior Center and Roosevelt",0,418885,X920335,1,1
G2,S2303-AMD-Weekday-60,3948649-S2303-AMD-Weekday-60,"E Springfield to Cottage St via Union Station",0,418863,G20909,1,1
G2,S2303-AMD-Weekday-60,3948650-S2303-AMD-Weekday-60,"E Springfield to Cottage St via Union Station",0,418870,G20914,1,1
G2,S2303-AMD-Weekday-60,3948651-S2303-AMD-Weekday-60,"E Springfield to Cottage St via Union Station",0,418863,G20909,1,1
G2,S2303-AMD-Weekday-60,3948652-S2303-AMD-Weekday-60,"E Springfield to Cottage St via Union Station",0,418870,G20909,1,1
G2,S2303-AMD-Weekday-60,3948653-S2303-AMD-Weekday-60,"E Springfield to Cottage St via Union Station",0,418863,G20909,1,1
G2,S2303-AMD-Weekday-60,3948654-S2303-AMD-Weekday-60,"E Springfield to Cottage St via Union Station",0,418870,G20909,1,1
G2,S2303-AMD-Weekday-60,3948655-S2303-AMD-Weekday-60,"E Springfield to Cottage St via Union Station",0,418863,G20909,1,1
G2,S2303-AMD-Weekday-60,3948656-S2303-AMD-Weekday-60,"E Springfield via Union Station",0,418863,G20909,1,1
G2,S2303-AMD-Weekday-60,3948657-S2303-AMD-Weekday-60,"E Springfield via Union Station",0,418957,G20909,1,1
G2,S2303-AMD-Weekday-60,3948658-S2303-AMD-Weekday-60,"Carew to E Springfield Cottage St.",0,418863,G20913,1,1
G2,S2303-AMD-Weekday-60,3948659-S2303-AMD-Weekday-60,"Carew to E Springfield Cottage St.",0,418870,G20913,1,1
G2,S2303-AMD-Weekday-60,3948660-S2303-AMD-Weekday-60,"Carew to E Springfield Cottage St.",0,418863,G20913,1,1
G2,S2303-AMD-Weekday-60,3948661-S2303-AMD-Weekday-60,"Carew to E Springfield Cottage St.",0,418870,G20913,1,1
G2,S2303-AMD-Weekday-60,3948662-S2303-AMD-Weekday-60,"Carew to E Springfield Cottage St.",0,418863,G20913,1,1
G2,S2303-AMD-Weekday-60,3948663-S2303-AMD-Weekday-60,"Carew to E Springfield Cottage St.",0,418870,G20913,1,1
G2,S2303-AMD-Weekday-60,3948664-S2303-AMD-Weekday-60,"Carew to E Springfield Cottage St.",0,418863,G20913,1,1
G2,S2303-AMD-Weekday-60,3948665-S2303-AMD-Weekday-60,"Carew/E Springfield",0,418863,G20916,1,1
G2,S2303-AMD-Weekday-60,3948666-S2303-AMD-Weekday-60,"Carew/E Springfield",0,418957,G20916,1,1
G2,S2303-AMD-Weekday-60,3948667-S2303-AMD-Weekday-60,"Carew/E Springfield",0,418863,G20916,1,1
G2,S2303-AMD-Weekday-60,3948668-S2303-AMD-Weekday-60,"Carew/E Springfield",0,418957,G20916,1,1
G2,S2303-AMD-Weekday-60,3948669-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Mercy Hospital and Union Station",1,418863,G20912,1,1
G2,S2303-AMD-Weekday-60,3948670-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Mercy Hospital and Union Station",1,418870,G20912,1,1
G2,S2303-AMD-Weekday-60,3948671-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Mercy Hospital and Union Station",1,418863,G20912,1,1
G2,S2303-AMD-Weekday-60,3948672-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Mercy Hospital and Union Station",1,418870,G20912,1,1
G2,S2303-AMD-Weekday-60,3948673-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Mercy Hospital and Union Station",1,418863,G20912,1,1
G2,S2303-AMD-Weekday-60,3948674-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Mercy Hospital and Union Station",1,418870,G20912,1,1
G2,S2303-AMD-Weekday-60,3948675-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Mercy Hospital and Union Station",1,418863,G20912,1,1
G2,S2303-AMD-Weekday-60,3948676-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Union Station",1,418957,G20906,1,1
G2,S2303-AMD-Weekday-60,3948677-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Union Station",1,418863,G20906,1,1
G2,S2303-AMD-Weekday-60,3948678-S2303-AMD-Weekday-60,"E Springfield/Mercy Hospital via Union Station",0,418884,G20915,1,1
G2,S2303-AMD-Weekday-60,3948679-S2303-AMD-Weekday-60,"E Springfield/Mercy Hospital via Union Station",0,418886,G20920,1,1
G2,S2303-AMD-Weekday-60,3948680-S2303-AMD-Weekday-60,"E Springfield/Mercy Hospital via Union Station",0,418884,G20920,1,1
G2,S2303-AMD-Weekday-60,3948681-S2303-AMD-Weekday-60,"E Springfield/Mercy Hospital via Union Station",0,418886,G20920,1,1
G2,S2303-AMD-Weekday-60,3948682-S2303-AMD-Weekday-60,"E Springfield/Mercy Hospital via Union Station",0,418884,G20920,1,1
G2,S2303-AMD-Weekday-60,3948683-S2303-AMD-Weekday-60,"E Springfield/Mercy Hospital via Union Station",0,418886,G20920,1,1
G2,S2303-AMD-Weekday-60,3948684-S2303-AMD-Weekday-60,"E Springfield/Mercy Hospital via Union Station",0,418940,G20920,1,1
G2,S2303-AMD-Weekday-60,3948685-S2303-AMD-Weekday-60,"E Springfield/Mercy Hospital via Union Station",0,418886,G20909,1,1
G2,S2303-AMD-Weekday-60,3948686-S2303-AMD-Weekday-60,"E Springfield/Mercy Hospital via Union Station",0,418886,G20909,1,1
G2,S2303-AMD-Weekday-60,3948687-S2303-AMD-Weekday-60,"Carew to E Spfld via Mercy Hosp.",0,418886,G20908,1,1
G2,S2303-AMD-Weekday-60,3948688-S2303-AMD-Weekday-60,"Carew to E Spfld via Mercy Hosp.",0,418884,G20908,1,1
G2,S2303-AMD-Weekday-60,3948689-S2303-AMD-Weekday-60,"Carew to E Spfld via Mercy Hosp.",0,418886,G20908,1,1
G2,S2303-AMD-Weekday-60,3948690-S2303-AMD-Weekday-60,"Carew to E Spfld via Mercy Hosp.",0,418884,G20908,1,1
G2,S2303-AMD-Weekday-60,3948691-S2303-AMD-Weekday-60,"Carew to E Spfld via Mercy Hosp.",0,418886,G20908,1,1
G2,S2303-AMD-Weekday-60,3948692-S2303-AMD-Weekday-60,"Carew to E Spfld via Mercy Hosp.",0,418884,G20908,1,1
G2,S2303-AMD-Weekday-60,3948693-S2303-AMD-Weekday-60,"Carew to E Spfld via Mercy Hosp.",0,418940,G20908,1,1
G2,S2303-AMD-Weekday-60,3948694-S2303-AMD-Weekday-60,"Carew to E Spfld via Mercy Hosp.",0,418886,G20908,1,1
G2,S2303-AMD-Weekday-60,3948695-S2303-AMD-Weekday-60,"Carew to E Spfld via Mercy Hosp.",0,418886,G20908,1,1
G2,S2303-AMD-Weekday-60,3948696-S2303-AMD-Weekday-60,"Dwight Rd. via Union Station",1,418886,G20906,1,1
G2,S2303-AMD-Weekday-60,3948697-S2303-AMD-Weekday-60,"Dwight Rd. via Union Station",1,418884,G20906,1,1
G2,S2303-AMD-Weekday-60,3948698-S2303-AMD-Weekday-60,"Dwight Rd. via Union Station",1,418886,G20906,1,1
G2,S2303-AMD-Weekday-60,3948699-S2303-AMD-Weekday-60,"Dwight Rd. via Union Station",1,418884,G20906,1,1
G2,S2303-AMD-Weekday-60,3948700-S2303-AMD-Weekday-60,"Dwight Rd. via Union Station",1,418886,G20906,1,1
G2,S2303-AMD-Weekday-60,3948701-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Union Station",1,418884,G20906,1,1
G2,S2303-AMD-Weekday-60,3948702-S2303-AMD-Weekday-60,"Dwight Rd. via Union Station",1,418940,G20906,1,1
G2,S2303-AMD-Weekday-60,3948703-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Union Station",1,418886,G20906,1,1
G2,S2303-AMD-Weekday-60,3948704-S2303-AMD-Weekday-60,"Belmont/Dwight Rd/E Long Ind Park",1,418870,G20923,1,1
G2,S2303-AMD-Weekday-60,3948705-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Belmont",1,418863,G20911,1,1
G2,S2303-AMD-Weekday-60,3948706-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Belmont",1,418870,G20911,1,1
G2,S2303-AMD-Weekday-60,3948707-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Belmont",1,418863,G20911,1,1
G2,S2303-AMD-Weekday-60,3948708-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Belmont",1,418870,G20911,1,1
G2,S2303-AMD-Weekday-60,3948709-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Belmont",1,418863,G20911,1,1
G2,S2303-AMD-Weekday-60,3948710-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Belmont",1,418870,G20911,1,1
G2,S2303-AMD-Weekday-60,3948711-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Belmont",1,418863,G20911,1,1
G2,S2303-AMD-Weekday-60,3948712-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Belmont",1,418957,G20911,1,1
G2,S2303-AMD-Weekday-60,3948713-S2303-AMD-Weekday-60,"Belmont/Dwight Rd/E Long Ind Park",1,418884,G20923,1,1
G2,S2303-AMD-Weekday-60,3948714-S2303-AMD-Weekday-60,"Dwight Rd/Benton Dr via Belmont",1,418886,G20918,1,1
G2,S2303-AMD-Weekday-60,3948715-S2303-AMD-Weekday-60,"Dwight Rd/Benton Dr via Belmont",1,418884,G20918,1,1
G2,S2303-AMD-Weekday-60,3948716-S2303-AMD-Weekday-60,"Dwight Rd/Benton Dr via Belmont",1,418886,G20918,1,1
G2,S2303-AMD-Weekday-60,3948717-S2303-AMD-Weekday-60,"Dwight Rd/Benton Dr via Belmont",1,418884,G20918,1,1
G2,S2303-AMD-Weekday-60,3948718-S2303-AMD-Weekday-60,"Dwight Rd/Benton Dr via Belmont",1,418886,G20918,1,1
G2,S2303-AMD-Weekday-60,3948719-S2303-AMD-Weekday-60,"Dwight Rd/Benton Dr via Belmont",1,418940,G20918,1,1
G2,S2303-AMD-Weekday-60,3948720-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Belmont",1,418886,G20911,1,1
G2,S2303-AMD-Weekday-60,3948721-S2303-AMD-Weekday-60,"Carew to E Spfld via Mercy Hosp.",0,418886,G20908,1,1
G2,S2303-AMD-Weekday-60,3948722-S2303-AMD-Weekday-60,"Carew to E Springfield Cottage St.",0,418870,G20913,1,1
G2,S2303-AMD-Weekday-60,3948723-S2303-AMD-Weekday-60,"Carew to E Spfld via Mercy Hosp.",0,418940,G20908,1,1
G2,S2303-AMD-Weekday-60,3948724-S2303-AMD-Weekday-60,"Carew to E Springfield Cottage St.",0,418884,G20913,1,1
G2,S2303-AMD-Weekday-60,3948725-S2303-AMD-Weekday-60,"Carew to E Spfld via Mercy Hosp.",0,418863,G20908,1,1
G2,S2303-AMD-Weekday-60,3948726-S2303-AMD-Weekday-60,"Carew to E Springfield Cottage St.",0,418886,G20913,1,1
G2,S2303-AMD-Weekday-60,3948727-S2303-AMD-Weekday-60,"Carew to E Spfld via Mercy Hosp.",0,418957,G20908,1,1
G2,S2303-AMD-Weekday-60,3948728-S2303-AMD-Weekday-60,"Carew to E Springfield Cottage St.",0,418940,G20913,1,1
G2,S2303-AMD-Weekday-60,3948729-S2303-AMD-Weekday-60,"Carew to E Spfld via Mercy Hosp.",0,418884,G20908,1,1
G2,S2303-AMD-Weekday-60,3948730-S2303-AMD-Weekday-60,"Carew to E Springfield Cottage St.",0,418863,G20913,1,1
G2,S2303-AMD-Weekday-60,3948731-S2303-AMD-Weekday-60,"Carew to E Spfld via Mercy Hosp.",0,418886,G20908,1,1
G2,S2303-AMD-Weekday-60,3948732-S2303-AMD-Weekday-60,"Carew to E Springfield Cottage St.",0,418957,G20913,1,1
G2,S2303-AMD-Weekday-60,3948733-S2303-AMD-Weekday-60,"Carew to E Spfld via Mercy Hosp.",0,418940,G20908,1,1
G2,S2303-AMD-Weekday-60,3948734-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Union Station",1,418886,G20906,1,1
G2,S2303-AMD-Weekday-60,3948735-S2303-AMD-Weekday-60,"Dwight Rd. via Mercy Hospital and Union Station",1,418957,G20912,1,1
G2,S2303-AMD-Weekday-60,3948736-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Union Station",1,418940,G20906,1,1
G2,S2303-AMD-Weekday-60,3948737-S2303-AMD-Weekday-60,"Dwight Rd. via Mercy Hospital and Union Station",1,418884,G20912,1,1
G2,S2303-AMD-Weekday-60,3948738-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Union Station",1,418863,G20906,1,1
G2,S2303-AMD-Weekday-60,3948739-S2303-AMD-Weekday-60,"Dwight Rd. via Mercy Hospital and Union Station",1,418886,G20912,1,1
G2,S2303-AMD-Weekday-60,3948740-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Union Station",1,418957,G20906,1,1
G2,S2303-AMD-Weekday-60,3948741-S2303-AMD-Weekday-60,"Dwight Rd. via Mercy Hospital and Union Station",1,418940,G20912,1,1
G2,S2303-AMD-Weekday-60,3948742-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Union Station",1,418884,G20906,1,1
G2,S2303-AMD-Weekday-60,3948743-S2303-AMD-Weekday-60,"Dwight Rd. via Mercy Hospital and Union Station",1,418863,G20912,1,1
G2,S2303-AMD-Weekday-60,3948744-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Union Station",1,418886,G20906,1,1
G2,S2303-AMD-Weekday-60,3948745-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Mercy Hospital and Union Station",1,418957,G20912,1,1
G2,S2303-AMD-Weekday-60,3948746-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Belmont",1,418886,G20911,1,1
G2,S2303-AMD-Weekday-60,3948747-S2303-AMD-Weekday-60,"Belmont/Dwight Rd/E Long Ind Park",1,418957,G20923,1,1
G2,S2303-AMD-Weekday-60,3948748-S2303-AMD-Weekday-60,"E Longmeadow Big Y via Belmont",1,418940,G20911,1,1
G2,S2303-AMD-Weekday-60,3948749-S2303-AMD-Weekday-60,"Dwight Rd/Benton Dr via Belmont",1,418884,G20918,1,1
